c0.source	c0.geneId	c0.associationType	c0.originalSource	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.description	c2.diseaseId	c2.name	c2.hpoName	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c3.score	c4.year
ALL	65018	GeneticVariation	LHGDN	retrospectively analyzed the occurrence of <span class=gene id=18330912>PINK1</span> heterozygous rare variants in over 1100 sporadic and familial <span class=disease id=18330912>Parkinson disease</span> patients of all onset ages and in 400 controls	18330912	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2008
ALL	65018	GeneticVariation	BEFREE	Mutations in LRRK2 lead to its increased kinase activity and dominantly inherited PD, while mutations in <span class= gene  id= 22342821-4-105-110 >PINK1</span> lead to loss of function and recessive <span class= disease  id= 22342821-4-150-152 >PD</span>.	22342821	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2012
ALL	65018	Biomarker	BEFREE	Parkin and <span class= gene  id= 19815446-0-11-16 >PINK1</span> parkinsonism may represent nigral mitochondrial cytopathies distinct from <span class= disease  id= 19815446-0-91-120 >Lewy body Parkinson's disease</span>.	19815446	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2009
ALL	65018	GeneticVariation	BEFREE	The occurrence of <span class= disease  id= 24119854-11-18-20 >PD</span> is largely sporadic, but clinical syndromes resembling sporadic PD have been linked to specific environmental insults or to mutations in at least 5 distinct genes (&alpha;-synuclein, parkin, DJ-1, <span class= gene  id= 24119854-11-212-217 >PINK1</span> and LRRK2).	24119854	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2013
ALL	65018	Biomarker	BEFREE	Similarly, proteins associated with familial forms of <span class= disease  id= 21116127-3-54-71 >Parkinson disease</span> (<span class= disease  id= 21116127-3-73-75 >PD</span>) such as parkin and <span class= gene  id= 21116127-3-96-101 >PINK1</span> converge on the autophagy pathway.	21116127	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2011
ALL	65018	Biomarker	BEFREE	The recent identification of genes (parkin, DJ-1, and <span class= gene  id= 15576821-1-54-59 >PINK1</span>) involved in recessive autosomal parkinsonism, and the indications that these proteins may have protective effects on the mitochondria, has led to the reemergence of the notion that mitochondrial dysfunction might play a central role in the etiology of sporadic <span class= disease  id= 15576821-1-322-341 >Parkinson's disease</span> (<span class= disease  id= 15576821-1-343-345 >PD</span>).	15576821	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2005
ALL	65018	GeneticVariation	BEFREE	Mutations of the <span class= gene  id= 19500570-1-17-22 >PINK1</span> gene are a cause of autosomal recessive <span class= disease  id= 19500570-1-63-82 >Parkinson's disease</span> (<span class= disease  id= 19500570-1-84-86 >PD</span>).	19500570	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2009
ALL	65018	Biomarker	BEFREE	Mutations of the mitochondrial PTEN (phosphatase and tensin homologue)-induced kinase1 (<span class= gene  id= 20049710-1-88-93 >PINK1</span>) are important causes of recessive <span class= disease  id= 20049710-1-129-146 >Parkinson disease</span> (<span class= disease  id= 20049710-1-148-150 >PD</span>).	20049710	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2010
ALL	65018	Biomarker	BEFREE	Our results indicate that Parkin regulates <span class= gene  id= 19358826-7-43-48 >PINK1</span> stabilization via direct interaction with <span class= gene  id= 19358826-7-91-96 >PINK1</span>, and operates through a common pathway with <span class= gene  id= 19358826-7-141-146 >PINK1</span> in the pathogenesis of early-onset <span class= disease  id= 19358826-7-182-184 >PD</span>.	19358826	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2009
ALL	65018	Biomarker	BEFREE	Parkin, <span class= gene  id= 22057787-0-8-13 >PINK1</span> and mitochondrial integrity: emerging concepts of mitochondrial dysfunction in <span class= disease  id= 22057787-0-93-112 >Parkinson's disease</span>.	22057787	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2011
ALL	65018	Biomarker	CTD_human	Many sporadic PD patients have a defect in mitochondria respiration, and some of the genes that cause <span class= disease  id= 17010972-3-102-104 >PD</span> are mitochondrial-related (e.g., <span class= gene  id= 17010972-3-138-143 >PINK1</span>, Parkin, DJ1).	17010972	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2007
ALL	65018	AlteredExpression	BEFREE	Furthermore, they demonstrate that treatment with ginsenoside Re enhances functioning of the defective PINK1-Hsp90/LRPPRC-Hsp60-complex IV signaling axis in <span class= gene  id= 23144451-11-157-162 >PINK1</span> null neurons by restoring NO levels, providing potential for new therapeutics targeting mitochondrial dysfunction in <span class= disease  id= 23144451-11-280-299 >Parkinson's disease</span>.	23144451	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2013
ALL	65018	GeneticVariation	BEFREE	Homozygous and heterozygous <span class= gene  id= 16547921-0-28-33 >PINK1</span> mutations: considerations for diagnosis and care of <span class= disease  id= 16547921-0-86-105 >Parkinson's disease</span> patients.	16547921	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2006
ALL	65018	Biomarker	BEFREE	Human parkin but not <span class= disease  id= 17989306-8-21-23 >PD</span>-associated mutants could rescue mitochondrial pathology in human cells like wild-type <span class= gene  id= 17989306-8-110-115 >PINK1</span>.	17989306	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2007
ALL	65018	Biomarker	BEFREE	Phosphorylation of parkin by <span class= disease  id= 19880420-0-29-46 >Parkinson disease</span>-linked kinase <span class= gene  id= 19880420-0-61-66 >PINK1</span> activates parkin E3 ligase function and NF-kappaB signaling.	19880420	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2010
ALL	65018	GeneticVariation	BEFREE	Dysfunction of <span class= gene  id= 22910362-1-15-20 >PINK1</span>, a mitochondrial Ser/Thr kinase, causes familial <span class= disease  id= 22910362-1-70-89 >Parkinson's disease</span> (<span class= disease  id= 22910362-1-91-93 >PD</span>).	22910362	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2012
ALL	65018	GeneticVariation	BEFREE	Although most patients suffering from <span class= disease  id= 17085780-2-38-40 >PD</span> have a sporadic disease, several genetic causes have been identified in recent years, including alpha-synuclein, parkin, <span class= gene  id= 17085780-2-162-167 >PINK1</span>, dardarin (LRRK2), and DJ-1.	17085780	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2006
ALL	65018	Biomarker	BEFREE	Pharmacologic agents capable of increasing kinase function would be useful for treating diseases associated with reduced kinase activity, such as inherited forms of <span class= disease  id= 23953104-1-165-184 >Parkinson's disease</span>.In this issue, Hertz et al. report an innovative approach for activating the Parkinson's-associated kinase <span class= gene  id= 23953104-1-292-297 >PINK1</span> in cells with an ATP-derived neo-substrate.	23953104	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2013
ALL	65018	GeneticVariation	LHGDN	Absence of correlation between <span class=gene id=17219214>PINK1</span> mRNA levels and clinical status in heterozygous mutation carriers suggests that other genetic or environmental factors play a role in determining the phenotypic variability in <span class=disease id=17219214>Parkinson disease</span>.	17219214	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2006
ALL	65018	GeneticVariation	GAD	, Parkin gene mutation is the most common pathogenic factor in Chinese patients with sporadic EOP.	20146068	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2010
ALL	65018	GeneticVariation	BEFREE	The increased aSNmax in family members without a mutation suggests an additional contributing factor independent of the <span class= gene  id= 18469032-8-120-125 >PINK1</span> mutation that may also play a role in relatives of patients with sporadic <span class= disease  id= 18469032-8-200-202 >PD</span>.	18469032	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2008
ALL	65018	GeneticVariation	BEFREE	Dopaminergic function in a family with the <span class= gene  id= 15785866-0-43-48 >PARK6</span> form of autosomal recessive <span class= disease  id= 15785866-0-77-97 >Parkinson's syndrome</span>.	15785866	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2005
ALL	65018	GeneticVariation	BEFREE	These findings provide a molecular mechanism of how Parkin recruitment to the mitochondria and Parkin activation as an E3 ubiquitin ligase are regulated by <span class= gene  id= 26631732-7-156-161 >PINK1</span> and explain the previously unknown mechanism of how Parkin mutations in the UBL domain cause <span class= disease  id= 26631732-7-255-257 >PD</span> pathogenesis.	26631732	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2016
ALL	65018	GeneticVariation	BEFREE	In this review, we discuss the molecular genetics and functions of <span class= gene  id= 21784538-7-67-72 >PINK1</span>, which could be key factors in novel rational therapy for sporadic <span class= disease  id= 21784538-7-140-142 >PD</span> as well as <span class= gene  id= 21784538-7-154-159 >PINK1</span>-linked <span class= disease  id= 21784538-7-167-169 >PD</span>.	21784538	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2011
ALL	65018	GeneticVariation	BEFREE	Biological effects of the <span class= gene  id= 17219214-0-26-31 >PINK1</span> c.1366C&gt;T mutation: implications in <span class= disease  id= 17219214-0-68-85 >Parkinson disease</span> pathogenesis.	17219214	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2006
ALL	65018	Biomarker	BEFREE	The molecular investigations of proteins encoded by <span class= disease  id= 23127617-4-52-54 >PD</span>-linked genes have clarified that ADPD is associated with &alpha;-synuclein and LRRK2, while ARPD is linked to Parkin, <span class= gene  id= 23127617-4-167-172 >PINK1</span>, DJ1, and ATP13A2.	23127617	transferase; kinase; receptor	PINK1	PTEN induced putative kinase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.397570682881075	2014
